case_id,source_title,court,decision_date,text_length_chars,case_category_guess,is_california_state_case,is_federal_case,is_out_of_state_case,contains_criminal_signal,contains_admin_signal,contains_procedure_only_signal,has_full_text,has_potential_fact_background,status,excluded_reason,notes
US_california_5594001,Keeran v. Griffith,California Supreme Court,1868-07-01,3709,unclear,False,False,True,True,False,False,True,True,fail,out_of_state_or_not_california_state,ip signal present
US_california_5594090,Sandfoss v. Jones,California Supreme Court,1868-07-01,11734,auto_accident,False,False,True,False,False,True,True,True,fail,out_of_state_or_not_california_state,
US_california_5594162,Leet v. Grants,California Supreme Court,1868-10-15,668,unclear,False,False,True,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_5594503,Taylor v. Shew,California Supreme Court,1870-07-01,2908,unclear,False,False,True,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_5594634,Himmelman v. Byrne,California Supreme Court,1871-01-15,241,unclear,False,False,True,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_5595242,In re Bulger,California Supreme Court,1873-07-01,7528,unclear,False,False,True,False,True,False,True,True,fail,out_of_state_or_not_california_state,insurance coverage signal present
US_california_5595695,Craig v. Bateman,California Supreme Court,1874-07-01,438,unclear,False,False,True,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_5595809,People v. Alibez,California Supreme Court,1875-07-01,2115,unclear,False,False,True,True,False,True,False,False,fail,no_full_text_or_too_short,
US_california_5596156,Newhall v. Central Pacific Railroad,California Supreme Court,1876-07-01,7083,unclear,False,False,True,False,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_5596212,Hammel v. Zobelein,California Supreme Court,1876-07-01,1177,unclear,False,False,True,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_5596277,In re Pritchett,California Supreme Court,1877-07-01,3969,unclear,False,False,True,False,True,False,True,True,fail,out_of_state_or_not_california_state,
US_california_5596668,McCracken v. Harris,California Supreme Court,1879-07-01,2715,unclear,False,False,True,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_5596682,Page v. Tucker,California Supreme Court,1880-07-01,3475,unclear,False,False,True,False,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_5596683,Paulson v. Nunan,California Supreme Court,1880-07-01,723,unclear,False,False,True,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_5597101,Simmons v. Hamilton,California Supreme Court,1880-07-01,10774,unclear,False,False,True,False,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_5597251,People ex rel. Alderman v. Kirkpatrick,California Supreme Court,1881-07-01,1845,auto_accident,False,False,True,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_5597433,Rosenberg v. Frank,California Supreme Court,1881-07-01,59818,unclear,False,False,True,False,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_5597568,People v. Brown,California Supreme Court,1881-07-15,17821,wrongful_death,False,False,True,True,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_5597578,People v. Tarpey,California Supreme Court,1881-07-15,539,unclear,False,False,True,True,False,False,False,False,fail,no_full_text_or_too_short,
US_california_5597766,People v. Cowell,California Supreme Court,1882-04-06,2928,unclear,False,False,True,True,False,False,False,False,fail,no_full_text_or_too_short,
US_california_5597951,People v. Davis,California Supreme Court,1882-10-11,3755,unclear,False,False,True,True,False,False,True,False,fail,out_of_state_or_not_california_state,
US_california_5598142,Hills v. Ohlig,California Supreme Court,1883-01-26,1931,unclear,False,False,True,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_5598264,Dyer v. Harrison,California Supreme Court,1883-05-30,4176,unclear,False,False,True,True,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_5598286,Watkins v. Degener,California Supreme Court,1883-06-14,532,unclear,False,False,True,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_5598393,Doerfler v. Schmidt,California Supreme Court,1883-10-29,630,fraud_damages,False,False,True,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_5598477,Ex parte Sontag,California Supreme Court,1884-01-31,7720,personal_injury,False,False,True,True,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_5598684,Ohleyer v. Bunce,California Supreme Court,1884-08-27,8404,fraud_damages,False,False,True,False,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_5598774,Hobbs v. Amador & Sacramento Canal Co.,California Supreme Court,1884-11-26,3370,personal_injury,False,False,True,False,False,True,True,True,fail,out_of_state_or_not_california_state,
US_california_5599022,Clary v. Hazlitt,California Supreme Court,1885-08-12,5703,property_damage,False,False,True,False,False,False,True,True,fail,out_of_state_or_not_california_state,ip signal present
US_california_5599071,Dalzell v. Superior Court of San Benito County,California Supreme Court,1885-09-23,3381,unclear,False,False,True,False,False,True,True,True,fail,out_of_state_or_not_california_state,
US_california_5599401,Saville v. Frisbie,California Supreme Court,1886-06-29,2369,unclear,False,False,True,True,False,False,False,False,fail,no_full_text_or_too_short,
US_california_5599535,Biven v. Bostwick,California Supreme Court,1886-09-16,1355,unclear,False,False,True,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_5599994,Maynard v. Polhemus,California Supreme Court,1887-11-12,2732,unclear,False,False,True,False,False,True,False,False,fail,no_full_text_or_too_short,
US_california_5600317,Wheaton v. North British and Merchantile Insurance,California Supreme Court,1888-06-07,29381,fraud_damages,False,False,True,False,False,False,True,True,fail,out_of_state_or_not_california_state,insurance coverage signal present
US_california_5600318,Holland v. Wilson,California Supreme Court,1888-06-07,533,unclear,False,False,True,False,False,True,False,False,fail,no_full_text_or_too_short,
US_california_5600396,McLeod v. Meade,California Supreme Court,1888-09-22,1541,unclear,False,False,True,True,False,True,False,False,fail,no_full_text_or_too_short,
US_california_5600626,Jepsen v. Beck,California Supreme Court,1889-03-30,4042,auto_accident,False,False,True,False,False,True,True,True,fail,out_of_state_or_not_california_state,
US_california_5600737,Curdy v. Berton,California Supreme Court,1889-06-04,12017,fraud_damages,False,False,True,False,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_5600925,Moran v. Gardemeyer,California Supreme Court,1889-12-18,3726,unclear,False,False,True,False,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_5601276,Spotts v. Hanley,California Supreme Court,1890-08-01,20137,fraud_damages,False,False,True,False,False,True,True,True,fail,out_of_state_or_not_california_state,
US_california_5601430,Wolfskill v. County of Los Angeles,California Supreme Court,1890-11-21,17000,personal_injury,False,False,True,False,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_5601947,Irwin v. McDowell,California Supreme Court,1891-09-10,8750,personal_injury,False,False,True,False,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_5602038,Lilley v. Parkinson,California Supreme Court,1891-11-18,1969,unclear,False,False,True,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_5603170,Banning v. Marleau,California Supreme Court,1894-02-06,5360,unclear,False,False,True,False,False,True,True,True,fail,out_of_state_or_not_california_state,
US_california_5603691,Adams v. Grand Lodge of the A. O. U. W.,California Supreme Court,1894-12-31,8550,unclear,False,False,True,False,False,False,True,True,fail,out_of_state_or_not_california_state,insurance coverage signal present
US_california_5603861,McQueen v. Mechanics' Inst.,California Supreme Court,1895-04-22,2692,auto_accident,False,False,True,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_5603980,O'Brien v. New Zealand Insurance,California Supreme Court,1895-07-24,6017,unclear,False,False,True,False,False,False,True,True,fail,out_of_state_or_not_california_state,insurance coverage signal present
US_california_5604004,People v. Leyshon,California Supreme Court,1895-08-05,8395,fraud_damages,False,False,True,True,False,True,True,True,fail,out_of_state_or_not_california_state,
US_california_5604472,Pleasant v. Samuels,California Supreme Court,1896-08-14,8539,unclear,False,False,True,False,False,True,True,True,fail,out_of_state_or_not_california_state,
US_california_5604598,Scott v. Hotchkiss,California Supreme Court,1896-11-27,6953,personal_injury,False,False,True,False,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_5604645,Hughson v. Crane,California Supreme Court,1896-12-18,25359,unclear,False,False,True,False,False,True,True,True,fail,out_of_state_or_not_california_state,
US_california_5604767,County Bank of San Luis Obispo County v. Greenberg,California Supreme Court,1897-04-07,5417,unclear,False,False,True,False,False,True,True,True,fail,out_of_state_or_not_california_state,
US_california_5605212,People v. Hunt,California Supreme Court,1898-03-15,2048,unclear,False,False,True,True,False,True,False,False,fail,no_full_text_or_too_short,
US_california_5605487,Anderson v. Byrnes,California Supreme Court,1898-10-08,9086,personal_injury,False,False,True,True,False,True,True,True,fail,out_of_state_or_not_california_state,
US_california_5605789,Ex parte Truman,California Supreme Court,1899-05-11,2291,unclear,False,False,True,True,True,False,False,False,fail,no_full_text_or_too_short,
US_california_5606624,People v. McDuffie,California Supreme Court,1938-05-02,3633,unclear,False,False,True,True,False,True,True,False,fail,out_of_state_or_not_california_state,
US_california_5606827,Caminetti v. Pac. Mut. Life Ins. Co. of Cal.,California Supreme Court,1943-06-25,13669,unclear,False,False,True,False,False,False,True,True,fail,out_of_state_or_not_california_state,insurance coverage signal present
US_california_5607053,Dabney v. Mann,California Supreme Court,1951-09-26,866,unclear,False,False,True,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_5607135,Seven Up Bottling Co. of Los Angeles v. Grocery Drivers Union Local 848,California Supreme Court,1958-01-16,7235,auto_accident,False,False,True,False,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_5607561,In re Finley,California Supreme Court,1968-03-18,17954,personal_injury,False,False,True,True,True,False,True,False,fail,out_of_state_or_not_california_state,
US_california_5607568,People v. Flores,California Supreme Court,1968-05-09,11587,unclear,False,False,True,True,False,True,True,True,fail,out_of_state_or_not_california_state,
US_california_5607941,People v. Newman,California Supreme Court,1999-08-16,25605,auto_accident,False,False,True,True,False,True,True,True,fail,out_of_state_or_not_california_state,
US_california_5608157,Keys v. Brockman,California Supreme Court,1856-09-22,658,unclear,False,False,True,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_5608666,Henrickson v. Smith,California Supreme Court,1883-06-14,2739,fraud_damages,False,False,True,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_5608948,Hegard v. California Insurance,California Supreme Court,1886-06-29,15349,personal_injury,False,False,True,True,False,False,True,True,fail,out_of_state_or_not_california_state,insurance coverage signal present
US_california_5609145,Hyde v. Boyle,California Supreme Court,1890-11-09,248,unclear,False,False,True,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_5609325,Clarke v. Mott,California Supreme Court,1893-08-10,621,unclear,False,False,True,False,False,True,False,False,fail,no_full_text_or_too_short,
US_california_5610002,Wilson v. Superior Court,California Supreme Court,1901-06-28,3805,unclear,False,False,True,True,True,True,True,True,fail,out_of_state_or_not_california_state,
US_california_5610170,Pinney v. Wilson,California Supreme Court,1906-09-25,1916,unclear,False,False,True,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_5794561,Mousnier v. Superior Court of Alameda Cty.,California Supreme Court,1911-04-07,585,unclear,False,False,True,False,False,True,False,False,fail,no_full_text_or_too_short,
US_california_5794671,Nw. Pac. R.R. v. Snider,California Supreme Court,1913-12-30,573,unclear,False,False,True,False,True,False,False,False,fail,no_full_text_or_too_short,
US_california_5794807,In re Teatsen,California Supreme Court,1920-07-27,888,auto_accident,False,False,True,True,True,False,False,False,fail,no_full_text_or_too_short,
US_california_5794834,Weiss v. City,California Supreme Court,1923-03-09,683,contract_damages,False,False,True,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_5795463,Litch v. O'Connor,California Court of Appeal,1908-07-07,745,unclear,True,False,False,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_5795775,People v. Ernsting,California Court of Appeal,1924-03-27,662,unclear,True,False,False,True,False,True,False,False,fail,no_full_text_or_too_short,
US_california_5795939,People v. Leach,California Court of Appeal,1929-08-06,775,unclear,True,False,False,True,False,False,False,False,fail,no_full_text_or_too_short,
US_california_5795943,People v. Chavez,California Court of Appeal,1929-09-03,521,unclear,True,False,False,True,False,False,False,False,fail,no_full_text_or_too_short,
US_california_5796133,Capital Glenn Mining Co. v. Industrial Accident Commission,California Court of Appeal,1932-06-03,581,personal_injury,True,False,False,False,True,False,False,False,fail,no_full_text_or_too_short,
US_california_5796143,Thomas v. Lavery,California Court of Appeal,1932-09-15,352,unclear,True,False,False,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_5796382,Johnston v. Joint Highway District No. 12,California Court of Appeal,1934-05-07,8855,auto_accident,True,False,False,False,False,False,True,False,fail,no_liability_damages_keyword,
US_california_5796609,Schwerin v. H. C. Capwell Co.,California Court of Appeal,1934-07-19,5799,auto_accident,True,False,False,False,False,False,True,True,pass,,
US_california_5796759,Dallman v. Dallman,California Court of Appeal,1960-03-18,3729,fraud_damages,True,False,False,False,False,True,True,True,fail,no_liability_damages_keyword,
US_california_5796956,In re Morales,California Court of Appeal,1935-02-05,432,unclear,True,False,False,True,True,False,False,False,fail,no_full_text_or_too_short,
US_california_5797543,Drapeau v. Rundle,California Court of Appeal,1936-08-28,16183,unclear,True,False,False,False,False,False,True,False,fail,no_liability_damages_keyword,
US_california_5797591,California Pacific Title & Trust Co. v. California Mining & Dredging Syndicate,California Court of Appeal,1936-11-05,4847,unclear,True,False,False,False,False,False,True,False,fail,no_liability_damages_keyword,
US_california_5797595,Mathewson v. Naylor,California Court of Appeal,1936-11-10,1498,unclear,True,False,False,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_5797665,Dixon v. Columbia Glass Co.,California Court of Appeal,1937-01-29,975,unclear,True,False,False,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_5797701,"Adjustment Service, Inc. v. Dutton",California Court of Appeal,1937-03-18,2003,personal_injury,True,False,False,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_5798321,Rogers v. Transamerica Corp.,California Court of Appeal,1939-12-22,23617,fraud_damages,True,False,False,False,False,False,True,True,pass,,
US_california_5798508,People v. Waite,California Court of Appeal,1941-10-10,715,unclear,True,False,False,True,False,False,False,False,fail,no_full_text_or_too_short,
US_california_5798519,City of Oakland v. El Dorado Terminal Co.,California Court of Appeal,1940-11-06,25217,unclear,True,False,False,False,False,True,True,True,fail,no_liability_damages_keyword,
US_california_5798939,Overland v. Davis,California Court of Appeal,1942-03-17,18255,auto_accident,True,False,False,False,False,False,True,True,fail,no_liability_damages_keyword,
US_california_5799464,People v. Gordon,California Court of Appeal,1944-01-12,11465,auto_accident,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,
US_california_5799564,Smith v. Sleepy Hollow Investment Co.,California Court of Appeal,1944-06-26,11430,unclear,True,False,False,False,False,False,True,True,fail,insurance_coverage_only_signal,insurance coverage signal present
US_california_5799576,People v. Reese,California Court of Appeal,1944-07-31,72615,auto_accident,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,
US_california_5799671,People v. Ratner,Appellate Division of the Superior Court of California,1944-11-30,13817,unclear,False,False,True,True,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_5799794,Wetzel v. Wetzel,California Court of Appeal,1945-10-09,3240,property_damage,True,False,False,False,False,False,True,True,pass,,
US_california_5800020,Lowe v. Pierce,California Court of Appeal,1946-10-02,1633,auto_accident,True,False,False,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_5800141,Tarasco v. Moyers,California Court of Appeal,1947-05-07,3997,auto_accident,True,False,False,False,False,False,True,True,pass,,
US_california_5800278,Martin v. Industrial Accident Commission & Pacific Indemnity Co.,California Court of Appeal,1947-12-05,12834,personal_injury,True,False,False,False,True,True,True,True,fail,administrative_public_law_signal,insurance coverage signal present
US_california_5800312,"Smith v. Cantlay & Tanzola, Inc.",California Court of Appeal,1948-02-17,5715,auto_accident,True,False,False,False,False,False,True,True,pass,,
US_california_5800354,Aptos Land and Water Co. v. Superior Court,California Court of Appeal,1948-03-04,2116,unclear,True,False,False,False,False,True,False,False,fail,no_full_text_or_too_short,
US_california_5800434,People v. Ortiz,Appellate Division of the Superior Court of California,1948-06-17,7520,auto_accident,False,False,True,True,False,False,True,False,fail,out_of_state_or_not_california_state,
US_california_5800493,People v. Hamilton,California Court of Appeal,1948-11-09,7013,unclear,True,False,False,True,False,False,True,False,fail,criminal_habeas_signal,
US_california_5800607,Ellenberger v. Warren,California Court of Appeal,1949-03-23,16002,personal_injury,True,False,False,False,True,True,True,True,fail,administrative_public_law_signal,
US_california_5800652,Johns Hopkins University v. Kuchel,California Court of Appeal,1949-05-23,39312,personal_injury,True,False,False,False,False,False,True,True,fail,no_liability_damages_keyword,
US_california_5801346,Reyes v. Gonzales,California Court of Appeal,1952-04-04,5445,auto_accident,True,False,False,False,False,False,True,True,pass,,
US_california_5802024,Valley Group Pipe Trades Trust Fund v. L. R. Strain Plumbing & Heating Co.,California Court of Appeal,1955-03-11,15214,unclear,True,False,False,False,False,False,True,False,fail,insurance_coverage_only_signal,insurance coverage signal present
US_california_5802325,Smidt v. Overholtzer,California Court of Appeal,1956-03-08,5933,personal_injury,True,False,False,False,False,False,True,True,pass,,
US_california_5802386,Schuler v. Winstanley,California Court of Appeal,1956-05-23,19655,auto_accident,True,False,False,False,False,False,True,True,pass,,
US_california_5802591,MacDonald v. Kingsley,California Court of Appeal,1957-03-22,4215,fraud_damages,True,False,False,False,False,False,True,True,pass,,
US_california_5802677,Sardisco v. Kiek,California Court of Appeal,1957-07-16,3703,auto_accident,True,False,False,False,False,False,True,True,pass,,
US_california_5802744,E. A. Hosmer & Co. v. Shand & Jurs Co.,California Court of Appeal,1957-10-22,6628,unclear,True,False,False,False,False,False,True,False,fail,no_liability_damages_keyword,
US_california_5803279,People v. Hicks,California Court of Appeal,1959-11-24,3080,auto_accident,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,
US_california_5803350,People v. Cass,California Court of Appeal,1960-02-24,3809,unclear,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,
US_california_5803430,People v. Jefferson,California Court of Appeal,1960-07-05,3670,personal_injury,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,
US_california_5803473,Jaques v. Firestone Tire & Rubber Co.,California Court of Appeal,1960-08-09,8986,unclear,True,False,False,False,False,True,True,True,fail,no_specific_liability_category,
US_california_5803553,Boies & Soulé v. East Bay Municipal Utility District,California Court of Appeal,1960-11-29,16598,unclear,True,False,False,False,True,False,True,True,fail,administrative_public_law_signal,
US_california_5803730,People v. McFadden,California Court of Appeal,1961-05-17,6231,unclear,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,
US_california_5803754,Palmer v. West Kern County Water District,California Court of Appeal,1961-06-12,10107,unclear,True,False,False,False,False,True,True,True,fail,no_liability_damages_keyword,
US_california_5804455,Kingston v. Board of Supervisors,California Court of Appeal,1964-11-04,21744,unclear,True,False,False,False,True,False,True,True,fail,administrative_public_law_signal,
US_california_5804466,People v. Miller,California Court of Appeal,1964-11-24,24286,auto_accident,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,
US_california_5805024,Venturini v. Venturini,California Court of Appeal,1967-11-30,14486,unclear,True,False,False,False,False,False,True,True,fail,no_liability_damages_keyword,
US_california_5805354,People v. One 1964 Chevrolet Covette Convertible,California Court of Appeal,1969-07-10,25666,auto_accident,True,False,False,True,False,True,True,False,fail,criminal_habeas_signal,
US_california_5805554,People v. Thomas,California Court of Appeal,1971-03-24,7464,unclear,True,False,False,True,False,False,True,False,fail,criminal_habeas_signal,
US_california_5805604,Dill v. Workmen's Compensation Appeals Board,California Court of Appeal,1971-06-21,6886,personal_injury,True,False,False,False,False,False,True,True,fail,insurance_coverage_only_signal,insurance coverage signal present
US_california_5805848,Meyer v. Arsenault,California Court of Appeal,1974-07-26,4171,wrongful_death,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,insurance coverage signal present
US_california_5805956,Menge v. Farmers Insurance Group,California Court of Appeal,1975-07-24,9683,auto_accident,True,False,False,False,False,True,True,False,fail,insurance_coverage_only_signal,insurance coverage signal present
US_california_5806078,Sandgren v. Fire Insurance Exchange,California Court of Appeal,1976-12-06,5061,unclear,True,False,False,False,False,False,True,True,fail,insurance_coverage_only_signal,insurance coverage signal present
US_california_5806079,People v. Rivera,California Court of Appeal,1976-12-07,23150,unclear,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,
US_california_5806153,Gonzales v. State Personnel Board,California Court of Appeal,1977-12-29,4957,unclear,True,False,False,True,True,False,True,False,fail,criminal_habeas_signal,
US_california_5806806,Testa v. Testa,California Court of Appeal,1983-11-29,5594,fraud_damages,True,False,False,False,False,True,True,True,fail,no_liability_damages_keyword,
US_california_5806918,People v. Ford,California Court of Appeal,1985-01-15,17629,unclear,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,
US_california_5806939,Mleynek v. Headquarters Cos.,California Court of Appeal,1984-12-19,7077,fraud_damages,True,False,False,False,True,True,True,True,fail,administrative_public_law_signal,
US_california_5807062,People v. Flint,California Court of Appeal,1986-04-21,14105,unclear,True,False,False,True,False,False,True,False,fail,criminal_habeas_signal,
US_california_5807086,Department of Transportation v. Zivelonghi,California Court of Appeal,1986-07-10,11653,personal_injury,True,False,False,False,True,True,True,True,fail,administrative_public_law_signal,
US_california_5807188,Rank v. Thurston,California Court of Appeal,1987-03-25,16467,unclear,True,False,False,False,False,True,True,True,fail,no_liability_damages_keyword,
US_california_5807260,Maggio v. Vahldieck,California Court of Appeal,1987-09-15,33446,unclear,True,False,False,False,False,False,True,True,fail,no_liability_damages_keyword,
US_california_5808087,Willie S. v. Los Angeles County Department of Children & Family Services,California Court of Appeal,1996-06-05,14592,unclear,True,False,False,False,True,False,True,True,fail,administrative_public_law_signal,
US_california_5808458,People v. Clem,California Court of Appeal,2000-02-17,16372,auto_accident,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,
US_california_5808606,Los Angeles County Department of Children & Family Services v. Darla B.,California Court of Appeal,2000-10-26,6500,personal_injury,True,False,False,True,True,True,True,True,fail,criminal_habeas_signal,
US_california_5808731,Placer Ranch Partners v. County of Placer,California Court of Appeal,2001-07-30,13204,unclear,True,False,False,False,True,False,True,True,fail,administrative_public_law_signal,
US_california_5809441,Burden v. Agnew,California Court of Appeal,2007-01-16,19934,unclear,True,False,False,False,False,False,True,True,fail,no_liability_damages_keyword,
US_california_5809677,Anderson v. Breeden,California Court of Appeal,2009-04-24,14547,unclear,True,False,False,False,False,False,True,True,fail,no_liability_damages_keyword,
US_california_5810043,People v. Bui,California Court of Appeal,2011-02-15,32243,personal_injury,True,False,False,True,False,True,True,True,fail,criminal_habeas_signal,
US_california_5810196,"Barry v. Oc Residential Properties, LLC",California Court of Appeal,2011-04-26,20981,unclear,True,False,False,False,False,False,True,True,fail,insurance_coverage_only_signal,insurance coverage signal present
US_california_5810807,Sorge v. Sorge,California Court of Appeal,2012-01-05,88696,professional_negligence,True,False,False,False,True,True,True,True,fail,administrative_public_law_signal,
US_california_5810827,E.C. v. J.V.,California Court of Appeal,2012-01-19,28755,unclear,True,False,False,False,True,True,True,True,fail,administrative_public_law_signal,
US_california_5811011,Collins v. City of Los Angeles,California Court of Appeal,2012-04-20,47872,unclear,True,False,False,False,True,True,True,True,fail,administrative_public_law_signal,
US_california_5811023,"Caldera Pharmaceuticals, Inc. v. Regents of the University",California Court of Appeal,2012-04-24,85082,fraud_damages,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,ip signal present
US_california_5811348,Phillips v. Sprint PCS,California Court of Appeal,2012-09-26,35820,fraud_damages,True,False,False,False,False,True,True,True,warning,,procedure term present but factual background detected
US_california_5811473,People v. Hawkins,California Court of Appeal,2012-11-20,23093,auto_accident,True,False,False,True,False,True,True,True,fail,criminal_habeas_signal,
US_california_5866014,Salvaggio v. California Packing Co.,Appellate Division of the Supreme Court of the State of New York,1960-11-04,1143,unclear,False,False,True,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_6238925,People v. Jeffrey G.,"California Court of Appeal, 5th District",2017-07-13,25188,unclear,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,
US_california_6239130,People v. Mathews,"California Court of Appeal, 5th District",2017-10-25,27039,auto_accident,True,False,False,True,False,True,True,True,fail,criminal_habeas_signal,
US_california_6239185,People v. Kaufman,"California Court of Appeal, 5th District",2017-11-16,69711,unclear,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,
US_california_6239336,People v. Jonathan V. (In re Jonathan V.),"California Court of Appeal, 5th District",2018-01-09,24151,auto_accident,True,False,False,True,True,True,True,True,fail,criminal_habeas_signal,
US_california_6239454,People v. D.P. (In re D.P.),"California Court of Appeal, 5th District",2018-03-09,21080,unclear,True,False,False,True,True,False,True,True,fail,criminal_habeas_signal,
US_california_6239935,People v. L.O. (In re L.O.),"California Court of Appeal, 5th District",2018-09-26,15500,property_damage,True,False,False,True,True,True,True,True,fail,criminal_habeas_signal,
US_california_6240246,Sturm v. Moyer,"California Court of Appeal, 5th District",2019-02-15,35601,fraud_damages,True,False,False,False,False,True,True,True,fail,no_liability_damages_keyword,
US_california_6240396,York v. City of Los Angeles,"California Court of Appeal, 5th District",2019-03-08,49103,unclear,True,False,False,False,True,False,True,False,fail,administrative_public_law_signal,
US_california_6242127,Estate of Ricaud,"Superior Court of California, County of San Francisco",1883-11-07,1380,unclear,False,False,True,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_6242149,In re Estate of Blanc,"Superior Court of California, County of San Francisco",1892-05-05,12440,unclear,False,False,True,True,True,False,True,True,fail,out_of_state_or_not_california_state,ip signal present
US_california_6242272,Estate of Galvin,"Superior Court of California, County of San Francisco",1875-02-08,2162,unclear,False,False,True,False,False,True,False,False,fail,no_full_text_or_too_short,
US_california_6253210,Kelly v. Mariposa Land & Mining Co.,New York Supreme Court,1875-05-15,131,unclear,False,False,True,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_6278725,In re the Transfer Tax upon the Estate of Cummings,New York Surrogate's Court,1909-06-15,4147,unclear,False,False,True,False,True,False,True,True,fail,out_of_state_or_not_california_state,
US_california_6304421,California Airparts Corp. v. Rubino,New York Supreme Court,1959-09-11,8536,fraud_damages,False,False,True,False,False,False,True,True,fail,out_of_state_or_not_california_state,insurance coverage signal present
US_california_6352116,People v. Delgado,California Court of Appeal,2022-02-10,58554,unclear,True,False,False,True,False,True,True,True,fail,criminal_habeas_signal,
US_california_6361084,Flannery's Will,Supreme Court of Pennsylvania,1855-07-01,3201,fraud_damages,False,False,True,False,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_6454880,Untitled California Attorney General Opinion,California Attorney General Reports,2022-03-24,21124,fraud_damages,False,False,True,False,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_6481153,People v. Romero,California Court of Appeal,2022-06-23,17176,unclear,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,
US_california_6602815,Granite Construction Co. v. State ex rel. Arizona Department of Revenue,Court of Appeals of Arizona,1990-12-18,33396,unclear,False,False,True,False,False,True,True,True,fail,out_of_state_or_not_california_state,
US_california_6657714,"Tyrone & In-Ching, LLC v. U.S. Bank, N.A.",Nevada Supreme Court,2018-11-19,2213,unclear,False,False,True,False,False,True,False,False,fail,no_full_text_or_too_short,
US_california_6675103,Walkerly v. Bacon,California Supreme Court,1889-12-02,8329,fraud_damages,False,False,True,False,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_6716629,Appeal of California Canneries Co.,United States Board of Tax Appeals,1925-06-23,3306,property_damage,False,False,True,False,False,False,True,False,fail,out_of_state_or_not_california_state,
US_california_6721632,Sherwood v. Sherwood,Wisconsin Supreme Court,1878-08-15,11347,fraud_damages,False,False,True,False,False,True,True,True,fail,out_of_state_or_not_california_state,
US_california_6735360,"Farris v. Chicago, Santa Fe & California Railway Co.",Missouri Court of Appeals,1892-11-14,2660,wrongful_death,False,False,True,False,False,False,False,False,fail,no_full_text_or_too_short,
